TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
PF14948	RESP18	0.00432685725946382	-5.44291380662098	3	2	0.00282087447108604	709	18416	19275,19711	Ptprn,Resp18
PF08947	BPS	0.00432685725946382	-5.44291380662098	3	2	0.00282087447108604	709	18416	50915,14783	Grb14,Grb10
PF04749	PLAC8	0.00432685725946382	-5.44291380662098	3	2	0.00282087447108604	709	18416	72383,231507	Cnfn,Plac8
PF00853	Runt	0.00432685725946382	-5.44291380662098	3	2	0.00282087447108604	709	18416	12399,12393	Runx3,Runx2
PF16644	NEXCaM_BD	0.00432685725946382	-5.44291380662098	3	2	0.00282087447108604	709	18416	226999,110895	Slc9a2,Slc9a4
PF08504	RunxI	0.00432685725946382	-5.44291380662098	3	2	0.00282087447108604	709	18416	12399,12393	Runx3,Runx2
PF07645	EGF_CA	0.00534085189982587	-5.23237010693128	70	8	0.0112834978843441	709	18416	18131,16997,17064,16971,54003,14114,18073,634731	Notch3,Ltbp2,Cd93,Lrp1,Nell2,Fbln1,Nid1,Susd1
PF00018	SH3_1	0.00591689663834394	-5.12994318403168	102	10	0.0141043723554302	709	18416	231147,99662,22165,14218,20411,66616,225608,226970,117600,67425	Sh3tc1,Eps8l3,Txk,Sh3pxd2a,Sorbs1,Snx9,Sh3tc2,Arhgef4,Srgap1,Eps8l1
PF00038	Filament	0.0063340138207378	-5.061821148876	72	8	0.0112834978843441	709	18416	223917,74127,332131,94179,12075,268482,66809,237934	Krt79,Krt80,Krt78,Krt23,Bfsp1,Krt12,Krt20,Krt39
PF00053	Laminin_EGF	0.00708580469099329	-4.94966183557842	32	5	0.00705218617771509	709	18416	16775,224024,226255,73182,226519	Lama4,Scarf2,Atrnl1,Pear1,Lamc1
PF00536	SAM_1	0.00730194257622189	-4.91961485989604	59	7	0.00987306064880113	709	18416	13836,353282,268297,75015,245684,58234,16470	Epha2,Sfmbt2,Scml4,4930503B20Rik,Cnksr2,Shank3,Ush1g
PF03006	HlyIII	0.00743696959153431	-4.90129182607741	11	3	0.00423131170662906	709	18416	74229,74090,71904	Paqr8,Paqr5,Paqr7
PF03062	MBOAT	0.00743696959153431	-4.90129182607741	11	3	0.00423131170662906	709	18416	53627,226861,223920	Porcn,Hhat,Soat2
PF12662	cEGF	0.00772846837860961	-4.86284457591037	21	4	0.00564174894217207	709	18416	14114,18073,16971,17064	Fbln1,Nid1,Lrp1,Cd93
PF14160	FAM110_C	0.00843292843573666	-4.77561118464209	4	2	0.00282087447108604	709	18416	73847,104943	Fam110a,Fam110c
PF10524	NfI_DNAbd_pre-N	0.00843292843573666	-4.77561118464209	4	2	0.00282087447108604	709	18416	18029,18032	Nfic,Nfix
PF08151	FerI	0.00843292843573666	-4.77561118464209	4	2	0.00282087447108604	709	18416	226101,74562	Myof,Fer1l4
PF00859	CTF_NFI	0.00843292843573666	-4.77561118464209	4	2	0.00282087447108604	709	18416	18029,18032	Nfic,Nfix
PF03281	Mab-21	0.0096353177275864	-4.64232000126238	12	3	0.00423131170662906	709	18416	414801,319622,214763	Itprip,Itpripl2,Mb21d1
PF12947	EGF_3	0.0096353177275864	-4.64232000126238	12	3	0.00423131170662906	709	18416	18073,54003,192187	Nid1,Nell2,Stab1
PF00688	TGFb_propeptide	0.0107607498861912	-4.53185003465167	23	4	0.00564174894217207	709	18416	12164,110075,12156,12162	Bmp8b,Bmp3,Bmp2,Bmp7
PF00620	RhoGAP	0.0122386541040731	-4.40315596676143	65	7	0.00987306064880113	709	18416	50768,545481,117600,71544,268970,18709,71302	Dlc1,Arhgap40,Srgap1,Arhgap42,Arhgap28,Pik3r2,Arhgap26
PF14586	MHC_I_2	0.0136974653446213	-4.29054447460627	5	2	0.00282087447108604	709	18416	19368,379043	Raet1a,Raet1e
PF12140	SLED	0.0136974653446213	-4.29054447460627	5	2	0.00282087447108604	709	18416	268297,353282	Scml4,Sfmbt2
PF01476	LysM	0.0136974653446213	-4.29054447460627	5	2	0.00282087447108604	709	18416	70082,170719	Lysmd2,Oxr1
PF16165	Ferlin_C	0.0136974653446213	-4.29054447460627	5	2	0.00282087447108604	709	18416	74562,226101	Fer1l4,Myof
PF02017	CIDE-N	0.0136974653446213	-4.29054447460627	5	2	0.00282087447108604	709	18416	12684,14311	Cideb,Cidec
PF08150	FerB	0.0136974653446213	-4.29054447460627	5	2	0.00282087447108604	709	18416	74562,226101	Fer1l4,Myof
PF00084	Sushi	0.0144165174137999	-4.23938068712595	52	6	0.00846262341325811	709	18416	20344,634731,11595,12269,66329,14962	Selp,Susd1,Acan,C4bp,Susd3,Cfb
PF00193	Xlink	0.0150551825803313	-4.19603298956759	14	3	0.00423131170662906	709	18416	192187,330790,11595	Stab1,Hapln4,Acan
PF00780	CNH	0.0182896907060226	-4.00141772727333	15	3	0.00423131170662906	709	18416	665113,27206,226751	Tnik,Nrk,Cdc42bpa
PF07974	EGF_2	0.0182896907060226	-4.00141772727333	15	3	0.00423131170662906	709	18416	23966,226255,16416	Tenm4,Atrnl1,Itgb3
PF00387	PI-PLC-Y	0.0182896907060226	-4.00141772727333	15	3	0.00423131170662906	709	18416	72469,224860,18797	Plcd3,Plcl2,Plcb3
PF00388	PI-PLC-X	0.0182896907060226	-4.00141772727333	15	3	0.00423131170662906	709	18416	72469,224860,18797	Plcd3,Plcl2,Plcb3
PF00021	UPAR_LY6	0.0188981230322186	-3.96869267231278	27	4	0.00564174894217207	709	18416	78354,76486,17067,72373	2210407C18Rik,Ly6k,Ly6c1,Psca
PF01124	MAPEG	0.0200254324185688	-3.91075219232484	6	2	0.00282087447108604	709	18416	211666,64292	Mgst2,Ptges
PF01413	C4	0.0200254324185688	-3.91075219232484	6	2	0.00282087447108604	709	18416	12827,94216	Col4a2,Col4a6
PF01061	ABC2_membrane	0.0200254324185688	-3.91075219232484	6	2	0.00282087447108604	709	18416	11307,26357	Abcg1,Abcg2
PF01153	Glypican	0.0200254324185688	-3.91075219232484	6	2	0.00282087447108604	709	18416	14734,23888	Gpc3,Gpc6
PF10277	Frag1	0.0200254324185688	-3.91075219232484	6	2	0.00282087447108604	709	18416	71712,330460	Dram1,Tmem150b
PF00617	RasGEF	0.0213937911800458	-3.84465453082426	28	4	0.00564174894217207	709	18416	19417,241308,29815,76089	Rasgrf1,Ralgps1,Bcar3,Rapgef2
PF01759	NTR	0.0258228823944408	-3.65649426561763	17	3	0.00423131170662906	709	18416	66548,20377,18542	Adamtsl5,Sfrp1,Pcolce
PF02225	PA	0.0258228823944408	-3.65649426561763	17	3	0.00423131170662906	709	18416	50765,330812,67702	Tfr2,Rnf150,Rnf149
PF00335	Tetraspannin	0.0269649510011481	-3.61321736732243	30	4	0.00564174894217207	709	18416	12508,70747,269831,70423	Cd53,Tspan2,Tspan12,Tspan15
PF02376	CUT	0.0273273770855442	-3.59986625563663	7	2	0.00282087447108604	709	18416	13047,225631	Cux1,Onecut2
PF11838	ERAP1_C	0.0273273770855442	-3.59986625563663	7	2	0.00282087447108604	709	18416	80898,74574	Erap1,Lvrn
PF04819	DUF716	0.0273273770855442	-3.59986625563663	7	2	0.00282087447108604	709	18416	235135,56277	Tmem45b,Tmem45a
PF00305	Lipoxygenase	0.0273273770855442	-3.59986625563663	7	2	0.00282087447108604	709	18416	11684,11686	Alox12,Alox12b
PF01403	Sema	0.0300456447668891	-3.50503756138693	31	4	0.00564174894217207	709	18416	19882,20355,20359,18845	Mst1r,Sema4f,Sema6b,Plxna2
PF00229	TNF	0.0301215153344246	-3.50251556740809	18	3	0.00423131170662906	709	18416	21926,21950,326623	Tnf,Tnfsf9,Tnfsf15
PF07810	TMC	0.035519141725007	-3.33768352429743	8	2	0.00282087447108604	709	18416	233424,74424	Tmc3,Tmc5
PF08416	PTB	0.035519141725007	-3.33768352429743	8	2	0.00282087447108604	709	18416	99662,67425	Eps8l3,Eps8l1
PF02209	VHP	0.035519141725007	-3.33768352429743	8	2	0.00282087447108604	709	18416	22349,11567	Vil1,Avil
PF05593	RHS_repeat	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	23966	Tenm4
PF10470	AKAP7_RIRII_bdg	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	432442	Akap7
PF15095	IL33	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	77125	Il33
PF17307	Smim3	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	106878	Smim3
PF02126	PTE	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	19212	Pter
PF03720	UDPG_MGDP_dh_C	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	22235	Ugdh
PF15816	TMEM82	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	213989	Tmem82
PF08172	CASP_C	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	13047	Cux1
PF06448	DUF1081	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	238055	Apob
PF03508	Connexin43	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	14609	Gja1
PF10273	WGG	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	69499	Tsr2
PF09286	Pro-kuma_activ	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	12751	Tpp1
PF05025	RbsD_FucU	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	69064	Fuom
PF11802	CENP-K	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	60411	Cenpk
PF15314	PRAP	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	22264	Prap1
PF15755	DUF4689	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	101602	AI467606
PF17490	Tnp_22_dsRBD	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	381591	L1td1
PF02538	Hydantoinase_B	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	75475	Oplah
PF10283	zf-CCHH	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	72103	Aplf
PF05378	Hydant_A_N	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	75475	Oplah
PF03670	UPF0184	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	73737	1110008P14Rik
PF05652	DcpS	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	69305	Dcps
PF04603	Mog1	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	57785	Rangrf
PF11027	DUF2615	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	68552	Smim14
PF04724	Glyco_transf_17	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	17309	Mgat3
PF02487	CLN3	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	12752	Cln3
PF15862	Coilin_N	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	12812	Coil
PF09667	DUF2028	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	70508	Bbx
PF12491	ApoB100_C	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	238055	Apob
PF01323	DSBA	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	76263	Gstk1
PF15287	KRBA1	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	77827	Krba1
PF06554	Olfactory_mark	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	18378	Omp
PF01549	ShK	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	26561	Mmp23
PF17387	Glyco_hydro_59M	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	14420	Galc
PF07757	AdoMet_MTase	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	78890	Trmt44
PF12540	DUF3736	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	382034	Gse1
PF00174	Oxidored_molyb	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	211389	Suox
PF03849	Tfb2	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	14885	Gtf2h4
PF15453	Pilt	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	74094	Tjap1
PF03896	TRAP_alpha	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	107513	Ssr1
PF02347	GDC-P	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	104174	Gldc
PF04711	ApoA-II	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	11807	Apoa2
PF12317	IFT46_B_C	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	76568	Ift46
PF13439	Glyco_transf_4	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	56737	Alg2
PF16716	BST2	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	69550	Bst2
PF10846	DUF2722	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	12393	Runx2
PF05208	ALG3	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	208624	Alg3
PF00984	UDPG_MGDP_dh	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	22235	Ugdh
PF15684	AROS	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	66538	Rps19bp1
PF06994	Involucrin2	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	16447	Ivl
PF04032	Rpr2	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	67676	Rpp21
PF15464	DUF4633	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	69861	2010003K11Rik
PF15140	DUF4573	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	239368	Erich5
PF15165	REC114-like	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	73673	Rec114
PF15210	SFTA2	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	433102	Sfta2
PF10583	Involucrin_N	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	16447	Ivl
PF02330	MAM33	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	12261	C1qbp
PF09172	DUF1943	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	238055	Apob
PF09238	IL4Ra_N	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	16190	Il4ra
PF03721	UDPG_MGDP_dh_N	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	22235	Ugdh
PF15761	IMUP	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	72275	2200002D01Rik
PF02436	PYC_OADA	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	18563	Pcx
PF03404	Mo-co_dimer	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	211389	Suox
PF09763	Sec3_C	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	69940	Exoc1
PF02057	Glyco_hydro_59	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	14420	Galc
PF03283	PAE	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	77583	Notum
PF03345	DDOST_48kD	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	13200	Ddost
PF05808	Podoplanin	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	14726	Pdpn
PF06090	Ins_P5_2-kin	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	75678	Ippk
PF01968	Hydantoinase_A	0.0384991311919305	-3.25711960438639	1	1	0.00141043723554302	709	18416	75475	Oplah
PF02210	Laminin_G_2	0.040487825499439	-3.20675395501249	34	4	0.00564174894217207	709	18416	20562,16775,54003,12831	Slit1,Lama4,Nell2,Col5a1
PF07648	Kazal_2	0.040487825499439	-3.20675395501249	34	4	0.00564174894217207	709	18416	108096,330723,108115,94214	Slco1a5,Htra4,Slco4a1,Spock2
PF13765	PRY	0.0443709644795486	-3.11516997662791	35	4	0.00564174894217207	709	18416	19824,17318,20821,12231	Trim10,Mid1,Trim21,Btn1a1
PF13417	GST_N_3	0.0445215894739495	-3.11178105074244	9	2	0.00282087447108604	709	18416	69454,96979	Clic3,Ptges2
PF00171	Aldedh	0.0451101829551172	-3.09864727181485	21	3	0.00423131170662906	709	18416	11669,107747,19378	Aldh2,Aldh1l1,Aldh1a2
PF00822	PMP22_Claudin	0.048455247776555	-3.02711463326923	36	4	0.00564174894217207	709	18416	56863,13732,56492,71908	Cldn9,Emp3,Cldn18,Cldn23
PF00168	C2	0.0501727038953267	-2.99228414727357	124	9	0.0126939351198872	709	18416	74562,83671,329324,224860,18797,226101,238266,72469,19414	Fer1l4,Sytl2,Syt14,Plcl2,Plcb3,Myof,Syt16,Plcd3,Rasa3
PF00019	TGF_beta	0.0527399272080647	-2.9423824782615	37	4	0.00564174894217207	709	18416	12156,12162,110075,12164	Bmp2,Bmp7,Bmp3,Bmp8b
PF01105	EMP24_GP25L	0.0542603432517049	-2.91396164571709	10	2	0.00282087447108604	709	18416	68581,66269	Tmed10,Tmed6
PF00011	HSP20	0.0542603432517049	-2.91396164571709	10	2	0.00282087447108604	709	18416	69253,80888	Hspb2,Hspb8
PF04089	BRICHOS	0.0542603432517049	-2.91396164571709	10	2	0.00282087447108604	709	18416	66283,66284	Gkn1,Gkn2
PF04389	Peptidase_M28	0.0542603432517049	-2.91396164571709	10	2	0.00282087447108604	709	18416	70536,50765	Qpct,Tfr2
PF00581	Rhodanese	0.0567898171672898	-2.86839824455053	23	3	0.00423131170662906	709	18416	240672,19252,67603	Dusp5,Dusp1,Dusp6
PF00622	SPRY	0.0618654550137013	-2.78279333239778	73	6	0.00846262341325811	709	18416	211949,71956,12231,20821,17318,19824	Spsb4,Rnf135,Btn1a1,Trim21,Mid1,Trim10
PF00102	Y_phosphatase	0.0619052726821751	-2.78214992227022	39	4	0.00564174894217207	709	18416	545902,19279,19275,19267	Ptprh,Ptprr,Ptprn,Ptpre
PF01437	PSI	0.0631129999998706	-2.76282850846967	24	3	0.00423131170662906	709	18416	18845,20355,226255	Plxna2,Sema4f,Atrnl1
PF01284	MARVEL	0.0631129999998706	-2.76282850846967	24	3	0.00423131170662906	709	18416	20974,17153,102545	Syngr3,Mal,Cmtm7
PF09279	EF-hand_like	0.0646655373990261	-2.73852687164106	11	2	0.00282087447108604	709	18416	224860,18797	Plcl2,Plcb3
PF07546	EMI	0.0646655373990261	-2.73852687164106	11	2	0.00282087447108604	709	18416	246707,73182	Emilin2,Pear1
PF01433	Peptidase_M1	0.0646655373990261	-2.73852687164106	11	2	0.00282087447108604	709	18416	74574,80898	Lvrn,Erap1
PF00782	DSPc	0.0667822966616319	-2.706317253599	40	4	0.00564174894217207	709	18416	229776,19252,240672,67603	Cdc14a,Dusp1,Dusp5,Dusp6
PF00535	Glycos_transf_2	0.0697462285699869	-2.66289193042372	25	3	0.00423131170662906	709	18416	14426,15117,14423	Galnt4,Has2,Galnt1
PF14604	SH3_9	0.0723154078127071	-2.62671806307931	76	6	0.00846262341325811	709	18416	71302,51789,53618,234878,71544,20411	Arhgap26,Tnk2,Fut8,Map3k21,Arhgap42,Sorbs1
PF11555	Inhibitor_Mig-6	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	51789	Tnk2
PF03099	BPL_LplA_LipB	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	67164	Lipt2
PF04573	SPC22	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	76976	Arxes2
PF07281	INSIG	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	72999	Insig2
PF15056	NRN1	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	68404	Nrn1
PF12280	BSMAP	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	67937	Tmem59l
PF05510	Sarcoglycan_2	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	20392	Sgce
PF05493	ATP_synt_H	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	76252	Atp6v0e2
PF11548	Receptor_IA-2	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	19275	Ptprn
PF05057	DUF676	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	68187	Fam135a
PF00087	Toxin_TOLIP	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	67038	2010109I03Rik
PF09027	GTPase_binding	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	51789	Tnk2
PF12205	GIT1_C	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	26431	Git2
PF01121	CoaE	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	68087	Dcakd
PF10195	Phospho_p8	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	56312	Nupr1
PF12932	Sec16	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	89867	Sec16b
PF12394	DUF3657	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	68187	Fam135a
PF01738	DLH	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	69574	Cmbl
PF03832	WSK	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	238276	Akap5
PF04488	Gly_transf_sug	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	239559	A4galt
PF08778	HIF-1a_CTAD	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	13819	Epas1
PF12166	Piezo_RRas_bdg	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	667742	Piezo2
PF09270	BTD	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	19664	Rbpj
PF15807	MAP17	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	72273	Smim24
PF10240	DUF2464	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	72543	Mvb12b
PF12931	Sec16_C	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	89867	Sec16b
PF05478	Prominin	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	192212	Prom2
PF01747	ATP-sulfurylase	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	23972	Papss2
PF07803	GSG-1	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	14840	Gsg1
PF01347	Vitellogenin_N	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	238055	Apob
PF02275	CBAH	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	67111	Naaa
PF08518	GIT_SHD	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	26431	Git2
PF15508	NAAA-beta	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	67111	Naaa
PF15374	CCDC71L	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	72123	Ccdc71l
PF02872	5_nucleotid_C	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	23959	Nt5e
PF10525	Engrail_1_C_sig	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	13798	En1
PF05715	zf-piccolo	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	12217	Bsn
PF15917	PIEZO	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	667742	Piezo2
PF07798	DUF1640	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	66365	Ccdc90b
PF16472	DUF5050	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	16971	Lrp1
PF16559	GIT_CC	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	26431	Git2
PF15796	KELK	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	226751	Cdc42bpa
PF07947	YhhN	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	67893	Tmem86a
PF09111	SLIDE	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	93761	Smarca1
PF06663	DUF1170	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	245684	Cnksr2
PF13871	Helicase_C_4	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	216161	Sbno2
PF00814	Peptidase_M22	0.0755180894318074	-2.58338305630221	2	1	0.00141043723554302	709	18416	72085	Osgepl1
